u,v,length,from,to,geometry
5397593048,5397593049,51.79682724,5397593049,5397593048,"LINESTRING (100.3890629 -0.8829804, 100.3888721 -0.8829576, 100.3885985 -0.8829496)"
5400338609,5400338614,64.82020561,5400338614,5400338609,"LINESTRING (100.338804 -0.857029, 100.338816 -0.8571202, 100.3388308 -0.8571685, 100.3388657 -0.8572368, 100.3389018 -0.8573026, 100.3389636 -0.8573777, 100.3390307 -0.8574421, 100.3390963 -0.8575155)"
5400338614,6728998523,38.07568067,6728998523,5400338614,"LINESTRING (100.3384804 -0.8571221, 100.3385544 -0.8570835, 100.3386419 -0.8570487, 100.3386833 -0.8570351, 100.3387293 -0.857028, 100.338804 -0.857029)"
5400338828,5400338830,27.32959889,5400338830,5400338828,"LINESTRING (100.3399526 -0.8534071, 100.3398755 -0.8532703, 100.3398326 -0.8531926)"
5400347174,6073916437,62.27570569,6073916437,5400347174,"LINESTRING (100.3710924 -0.8615459, 100.370792 -0.8610732)"
5400347174,6073899444,177.5857836,6073899444,5400347174,"LINESTRING (100.3716275 -0.8610076, 100.3717623 -0.8609118, 100.37177 -0.8608901, 100.37177 -0.86087, 100.3717616 -0.8608527, 100.3715994 -0.8606348, 100.3715021 -0.8605464, 100.3714257 -0.8605021, 100.3713683 -0.8604954, 100.3713244 -0.8605128, 100.3712748 -0.8605638, 100.3710535 -0.8607944, 100.370792 -0.8610732)"
5400347177,5400347182,149.3646162,5400347182,5400347177,"LINESTRING (100.3523832 -0.8572753, 100.3523112 -0.8571866, 100.3522727 -0.8570773, 100.3522164 -0.8569211, 100.3521862 -0.8568943, 100.3521392 -0.8568775, 100.3520373 -0.8568996, 100.3520162 -0.856899, 100.3519937 -0.8568882, 100.3519522 -0.856844, 100.3516692 -0.8562634)"
5400347181,10696560252,14.0090655,10696560252,5400347181,"LINESTRING (100.3502292 -0.85948, 100.3502973 -0.859374)"
5400347181,6726185295,95.42919215,6726185295,5400347181,"LINESTRING (100.3507732 -0.858662, 100.3506553 -0.8588085, 100.350489 -0.8590391, 100.3503461 -0.8592885, 100.3502973 -0.859374)"
5400347182,6060971790,27.31204098,6060971790,5400347182,"LINESTRING (100.352194 -0.8574319, 100.3523022 -0.8573451, 100.3523832 -0.8572753)"
5400347188,12285959804,24.43072225,12285959804,5400347188,"LINESTRING (100.3737504 -0.8647569, 100.3739229 -0.8646208)"
5400347188,6073028939,11.04516942,6073028939,5400347188,"LINESTRING (100.3740123 -0.8645876, 100.3739811 -0.864586, 100.373955 -0.864598, 100.3739229 -0.8646208)"
5400347188,6086093539,43.98613541,6086093539,5400347188,"LINESTRING (100.3736941 -0.8642982, 100.3738511 -0.8645263, 100.3739229 -0.8646208)"
5400912881,6103169236,17.76125015,6103169236,5400912881,"LINESTRING (100.4473265 -0.9496028, 100.4473416 -0.9496744, 100.4473644 -0.9497579)"
5406299949,5406299954,82.59405168,5406299954,5406299949,"LINESTRING (100.3852284 -0.9037521, 100.3852352 -0.9038145, 100.3852519 -0.9039774, 100.3852625 -0.9040091, 100.385274 -0.9040243, 100.3852926 -0.9040299, 100.3854926 -0.9040123, 100.3857341 -0.9039801)"
5406299954,6082563913,51.45635316,6082563913,5406299954,"LINESTRING (100.3856836 -0.9036685, 100.3852284 -0.9037521)"
5406299954,6082535521,67.93190347,6082535521,5406299954,"LINESTRING (100.3848642 -0.9034714, 100.3848937 -0.9035585, 100.3849058 -0.9036524, 100.3849259 -0.9037517, 100.3849332 -0.9037724, 100.3849481 -0.9037824, 100.3849681 -0.9037865, 100.3850367 -0.9037742, 100.3851603 -0.9037581, 100.3851931 -0.903755, 100.3852284 -0.9037521)"
5406317738,6095354305,163.8462326,6095354305,5406317738,"LINESTRING (100.3969811 -0.8919366, 100.3968805 -0.8926875, 100.3968292 -0.8929866, 100.3967873 -0.8931622, 100.3967484 -0.8932648, 100.3966887 -0.8933714)"
5406321219,6100413186,47.50672551,6100413186,5406321219,"LINESTRING (100.4195548 -0.9037277, 100.419904 -0.903787, 100.4199743 -0.903807)"
5406321219,6100413498,65.37777556,6100413498,5406321219,"LINESTRING (100.4205287 -0.9039978, 100.4203873 -0.9039437, 100.4202989 -0.9039088, 100.4201701 -0.9038525, 100.4201003 -0.9038365, 100.4199743 -0.903807)"
5406321219,6102878569,230.4003791,6102878569,5406321219,"LINESTRING (100.4198214 -0.9058193, 100.4198027 -0.9057282, 100.4197651 -0.9056665, 100.4196981 -0.9055699, 100.4196846 -0.9055243, 100.4196954 -0.9054332, 100.4199743 -0.903807)"
5406321220,5406322326,180.78611,5406322326,5406321220,"LINESTRING (100.4196256 -0.9011851, 100.4196203 -0.9012199, 100.4196102 -0.901234, 100.4196008 -0.9012702, 100.4195732 -0.901479, 100.4195478 -0.9016386, 100.4195183 -0.9019001, 100.4194807 -0.9020825, 100.4194378 -0.9024097, 100.4193847 -0.9027903)"
5406322326,7673605033,3.503287971,7673605033,5406322326,"LINESTRING (100.4196431 -0.9011589, 100.4196256 -0.9011851)"
5406322326,6361706684,90.98074083,6361706684,5406322326,"LINESTRING (100.4203056 -0.9009471, 100.4201872 -0.9010442, 100.419993 -0.90117, 100.4198455 -0.9012759, 100.4197919 -0.9012783, 100.4197382 -0.9012585, 100.419686 -0.9012012, 100.4196551 -0.9011864, 100.4196256 -0.9011851)"
5406322339,5406322340,24.78120633,5406322340,5406322339,"LINESTRING (100.4190784 -0.9053021, 100.4192957 -0.9053517)"
5406322339,6361706703,59.3338,6361706703,5406322339,"LINESTRING (100.4192261 -0.9058545, 100.419232 -0.9058307, 100.4192581 -0.9057201, 100.419279 -0.9056357, 100.4193085 -0.9055103, 100.4193332 -0.9053798, 100.4192957 -0.9053517)"
5406322339,6100413186,182.8640996,6100413186,5406322339,"LINESTRING (100.4195548 -0.9037277, 100.4193061 -0.9052861, 100.4192957 -0.9053517)"
5406322340,6102907520,20.69444097,6102907520,5406322340,"LINESTRING (100.4189041 -0.9052374, 100.4189309 -0.9052508, 100.4190784 -0.9053021)"
5406322346,6102879021,32.29259324,6102879021,5406322346,"LINESTRING (100.4195237 -0.9059937, 100.4196531 -0.9062236, 100.4196537 -0.9062502)"
5406322346,6102875766,80.04577879,6102875766,5406322346,"LINESTRING (100.4190266 -0.9065955, 100.4190583 -0.9065783, 100.4191791 -0.9065113, 100.4193668 -0.906412, 100.4194808 -0.9063517, 100.4195639 -0.9063142, 100.419635 -0.9062779, 100.4196537 -0.9062502)"
5406322346,6102878568,34.13427599,6102878568,5406322346,"LINESTRING (100.4198107 -0.906514, 100.4197222 -0.9063664, 100.4196537 -0.9062502)"
5406322351,6095992167,25.0260059,6095992167,5406322351,"LINESTRING (100.4125857 -0.9019619, 100.4126693 -0.9019115, 100.4127841 -0.9018561)"
5406322351,6098916656,28.91785453,6098916656,5406322351,"LINESTRING (100.4126612 -0.9016269, 100.4126811 -0.9016639, 100.4127367 -0.9017676, 100.4127616 -0.9018142, 100.4127841 -0.9018561)"
5406322354,6095992549,39.51980169,6095992549,5406322354,"LINESTRING (100.4125244 -0.902412, 100.4124018 -0.9020784)"
5406322354,6095992167,24.20520239,6095992167,5406322354,"LINESTRING (100.4125857 -0.9019619, 100.4125365 -0.9019939, 100.4124018 -0.9020784)"
5406322354,5406322356,55.26204021,5406322356,5406322354,"LINESTRING (100.4119787 -0.9023379, 100.4120685 -0.9022739, 100.4121731 -0.9022213, 100.4124018 -0.9020784)"
5406322356,6098916628,4.737549867,6098916628,5406322356,"LINESTRING (100.4119794 -0.9022953, 100.4119787 -0.9023379)"
5406322356,5406322359,111.3369183,5406322359,5406322356,"LINESTRING (100.4120878 -0.9033326, 100.4120645 -0.9031697, 100.4120014 -0.9026638, 100.41198 -0.9024331, 100.4119787 -0.9023379)"
5406322359,9406494823,62.35916102,9406494823,5406322359,"LINESTRING (100.4126181 -0.9031543, 100.412448 -0.9032229, 100.4122227 -0.9033048, 100.4120878 -0.9033326)"
5406322359,6095928740,31.71066348,6095928740,5406322359,"LINESTRING (100.4118044 -0.9033647, 100.4118798 -0.9033557, 100.4120359 -0.9033387, 100.4120878 -0.9033326)"
5406322363,6095913807,30.88044063,6095913807,5406322363,"LINESTRING (100.4099181 -0.9068154, 100.409948 -0.9067163, 100.4100002 -0.9065501)"
5406322363,6095911749,31.78164475,6095911749,5406322363,"LINESTRING (100.4100787 -0.9062754, 100.4100595 -0.9063302, 100.4100002 -0.9065501)"
5406322363,6095912881,124.5637893,6095912881,5406322363,"LINESTRING (100.4092085 -0.905807, 100.4093426 -0.9059608, 100.4094217 -0.9060583, 100.4094959 -0.9061483, 100.4096049 -0.906303, 100.4097255 -0.9064435, 100.4098737 -0.9065299, 100.4100002 -0.9065501)"
5406322363,6095911750,69.01180518,6095911750,5406322363,"LINESTRING (100.4106076 -0.9066751, 100.4102755 -0.9065931, 100.4100002 -0.9065501)"
5406347572,6079937529,43.99403092,6079937529,5406347572,"LINESTRING (100.3898337 -0.89147, 100.3900949 -0.8917672)"
5406347572,5406347576,57.2562212,5406347576,5406347572,"LINESTRING (100.389721 -0.8921129, 100.3897566 -0.8920814, 100.3899531 -0.8918756, 100.3900161 -0.8918079, 100.3900573 -0.8917769, 100.3900949 -0.8917672)"
5406347576,6079937539,37.22089903,6079937539,5406347576,"LINESTRING (100.3895862 -0.8918065, 100.389721 -0.8921129)"
5406347576,7672728705,48.63097087,7672728705,5406347576,"LINESTRING (100.3893208 -0.8922894, 100.389721 -0.8921129)"
5406347578,6079937541,22.16584396,6079937541,5406347578,"LINESTRING (100.3894669 -0.8915061, 100.3895373 -0.8916926)"
5406347578,6079937539,13.78273752,6079937539,5406347578,"LINESTRING (100.3895862 -0.8918065, 100.3895373 -0.8916926)"
5406347578,6079937529,41.21461168,6079937529,5406347578,"LINESTRING (100.3898337 -0.89147, 100.3895373 -0.8916926)"
5406347579,6079937541,36.54724187,6079937541,5406347579,"LINESTRING (100.3894669 -0.8915061, 100.3893495 -0.8911991)"
5406347579,6079937531,27.49902314,6079937531,5406347579,"LINESTRING (100.3892537 -0.8909711, 100.3893495 -0.8911991)"
5406347579,5406347582,113.0029694,5406347582,5406347579,"LINESTRING (100.3884002 -0.8915621, 100.3887545 -0.8914229, 100.3889429 -0.8913532, 100.3893495 -0.8911991)"
5406347582,5406347583,36.39355941,5406347583,5406347582,"LINESTRING (100.3880957 -0.8916822, 100.3884002 -0.8915621)"
5406347582,6079937542,35.66800545,6079937542,5406347582,"LINESTRING (100.3885599 -0.8918403, 100.3884002 -0.8915621)"
5406347582,6079937537,34.57466683,6079937537,5406347582,"LINESTRING (100.3882472 -0.8912914, 100.3884002 -0.8915621)"
5406347583,10703806079,35.86453333,10703806079,5406347583,"LINESTRING (100.3877879 -0.8917787, 100.3880957 -0.8916822)"
5406347583,10703806081,45.15485624,10703806081,5406347583,"LINESTRING (100.3879099 -0.8913211, 100.3880957 -0.8916822)"
5406364486,6723602784,20.92882177,6723602784,5406364486,"LINESTRING (100.3750767 -0.8817682, 100.3751921 -0.8819169)"
5406364487,10613236900,181.625083,10613236900,5406364487,"LINESTRING (100.365897 -0.8840773, 100.3657602 -0.8834327, 100.3657048 -0.8831544, 100.3656459 -0.8828662, 100.3656156 -0.8827441, 100.3655308 -0.882487)"
5406421936,6093363457,35.19879515,6093363457,5406421936,"LINESTRING (100.4128396 -0.964151, 100.412837 -0.9641939, 100.4128423 -0.9642636, 100.4128557 -0.9643843, 100.4128603 -0.9644664)"
5406421936,6843756958,64.70359857,6843756958,5406421936,"LINESTRING (100.4134391 -0.9644057, 100.4132057 -0.9644302, 100.4128603 -0.9644664)"
5406428018,6359910656,151.4771606,6359910656,5406428018,"LINESTRING (100.4653375 -0.9540012, 100.4653508 -0.9553634)"
5406428421,5406428422,23.04960085,5406428422,5406428421,"LINESTRING (100.4772603 -0.9624768, 100.4772542 -0.9622696)"
5406428421,6099684247,54.47763218,6099684247,5406428421,"LINESTRING (100.4768023 -0.9624547, 100.4769243 -0.9623863, 100.4770423 -0.9623387, 100.4772542 -0.9622696)"
5406428422,6119729871,61.58593608,6119729871,5406428422,"LINESTRING (100.4772891 -0.9630299, 100.4772831 -0.962922, 100.477277 -0.9628201, 100.4772603 -0.9624768)"
5406428422,6099684239,41.13610562,6099684239,5406428422,"LINESTRING (100.4775576 -0.9625952, 100.4775329 -0.9625593, 100.4775027 -0.9625063, 100.4774765 -0.9624708, 100.4774591 -0.9624604, 100.4774383 -0.9624554, 100.4774111 -0.9624547, 100.4772603 -0.9624768)"
5436529993,11098726438,204.4638291,11098726438,5436529993,"LINESTRING (100.3825146 -0.9311898, 100.3823054 -0.9311388, 100.3822651 -0.9311174, 100.3822383 -0.9310637, 100.3822571 -0.930927, 100.3822517 -0.9308787, 100.3820188 -0.930685, 100.3820023 -0.93064, 100.3819647 -0.9305696, 100.3819091 -0.9304992, 100.3818749 -0.9304275, 100.3818534 -0.9303598, 100.3818474 -0.9302806, 100.381844 -0.9301814, 100.3818028 -0.9297014)"
5436530009,6082708118,153.5194245,6082708118,5436530009,"LINESTRING (100.3853098 -0.9274188, 100.3853611 -0.9274111, 100.3854369 -0.9273899, 100.3855173 -0.9273695, 100.3855279 -0.9273678, 100.3855371 -0.9273685, 100.3855502 -0.927373, 100.3855938 -0.927407, 100.3856206 -0.9274231, 100.3856395 -0.927423, 100.3856568 -0.9274178, 100.3856757 -0.927405, 100.385693 -0.9273883, 100.38574 -0.927344, 100.3859586 -0.9270356, 100.385974 -0.9270304, 100.3859907 -0.9270289, 100.3860075 -0.9270344, 100.386128 -0.9271258, 100.3861919 -0.9271804, 100.3862938 -0.927283, 100.3863578 -0.927346)"
5436530010,6085241392,33.66490106,6085241392,5436530010,"LINESTRING (100.3841105 -0.9258596, 100.3842217 -0.925578)"
5436530010,6085240050,66.90304823,6085240050,5436530010,"LINESTRING (100.3836397 -0.9254332, 100.3839616 -0.9254881, 100.3842217 -0.925578)"
5436530011,6085116710,23.70432563,6085116710,5436530011,"LINESTRING (100.3815195 -0.9266655, 100.381718 -0.9267433)"
5436530017,6085116712,83.33635988,6085116712,5436530017,"LINESTRING (100.3813244 -0.9265897, 100.3812741 -0.9265569, 100.3811996 -0.9265012, 100.3811406 -0.9264476, 100.3810716 -0.9263873, 100.3810146 -0.9263464, 100.3809777 -0.9263142, 100.3809294 -0.9262806, 100.3808778 -0.9262364, 100.3808201 -0.9261908, 100.3807283 -0.9261385)"
5436530017,10600719705,105.4584425,10600719705,5436530017,"LINESTRING (100.3807638 -0.9268867, 100.3805165 -0.9267595, 100.380506 -0.9267506, 100.3804995 -0.926736, 100.3805 -0.9267216, 100.3807283 -0.9261385)"
5436530123,6085116705,58.4083732,6085116705,5436530123,"LINESTRING (100.3785523 -0.9253413, 100.3786482 -0.9254345, 100.3786965 -0.9254654, 100.3787387 -0.9254774, 100.3787669 -0.9254734, 100.3788128 -0.9254449, 100.3788272 -0.9254372, 100.3788437 -0.9254372, 100.3788587 -0.9254399, 100.3789255 -0.9254701, 100.379012 -0.9254707)"
5436530123,7720984355,19.39362808,7720984355,5436530123,"LINESTRING (100.3790676 -0.925636, 100.3790515 -0.9255911, 100.379012 -0.9254707)"
5436530130,6093212955,49.60206926,6093212955,5436530130,"LINESTRING (100.3846979 -0.9363323, 100.3849125 -0.9362638, 100.3851244 -0.9362015)"
5436554273,6690351459,53.13339903,6690351459,5436554273,"LINESTRING (100.345474 -0.906993, 100.3449963 -0.9069792)"
5436554273,6079562359,54.38717474,6079562359,5436554273,"LINESTRING (100.3449818 -0.9074681, 100.3449963 -0.9069792)"
5436572157,7730761440,168.2436653,5436572157,7730761440,"LINESTRING (100.3552515 -0.9102848, 100.3553102 -0.9103601, 100.3557435 -0.9108948, 100.3560355 -0.9112665, 100.3561941 -0.9114684)"
5436572169,7730361397,82.47381547,7730361397,5436572169,"LINESTRING (100.3586749 -0.9082637, 100.3587777 -0.9082149, 100.3588508 -0.9081848, 100.3589608 -0.9081425, 100.3590902 -0.9080989, 100.3593658 -0.907995)"
5524162138,7588308501,191.5307782,7588308501,5524162138,"LINESTRING (100.3686557 -0.9116718, 100.3684383 -0.9117657, 100.3680615 -0.9119354, 100.3677075 -0.912109, 100.3670865 -0.9123819)"
5524162138,6080278665,261.9477911,6080278665,5524162138,"LINESTRING (100.3685363 -0.911114, 100.3677866 -0.9114111, 100.3670014 -0.9117671, 100.3669558 -0.9117852, 100.3669296 -0.911808, 100.3669196 -0.9118294, 100.3669162 -0.9118643, 100.3669256 -0.9118904, 100.3670865 -0.9123819)"
5526828561,7577823813,55.6959468,7577823813,5526828561,"LINESTRING (100.3661963 -0.8776455, 100.3663744 -0.8775576, 100.366644 -0.8774208)"
5526828569,6076925250,168.242,6076925250,5526828569,"LINESTRING (100.3616651 -0.8757283, 100.3623118 -0.8770962)"
5526828569,7591417223,6.096511372,7591417223,5526828569,"LINESTRING (100.3623364 -0.8771452, 100.3623118 -0.8770962)"
5526828571,5526828572,50.86165799,5526828572,5526828571,"LINESTRING (100.3644365 -0.876155, 100.3642796 -0.8763347, 100.3641683 -0.8764286, 100.3641066 -0.8764681)"
5526828571,6076821955,112.7430824,6076821955,5526828571,"LINESTRING (100.3645559 -0.8773766, 100.3643815 -0.8770408, 100.3641616 -0.8766015, 100.3641066 -0.8764681)"
5526828572,6076821937,96.58084825,6076821937,5526828572,"LINESTRING (100.3647637 -0.8769596, 100.3644365 -0.876155)"
5526828572,6076821962,108.0946214,6076821962,5526828572,"LINESTRING (100.3640436 -0.8752658, 100.3642881 -0.8758198, 100.3644365 -0.876155)"
5526828609,7588264691,37.87543396,7588264691,5526828609,"LINESTRING (100.3697182 -0.8722001, 100.3694147 -0.8723548)"
5526828609,6074016716,6.751024321,6074016716,5526828609,"LINESTRING (100.3693613 -0.8723837, 100.3694147 -0.8723548)"
5527077413,6092606661,5.915168185,6092606661,5527077413,"LINESTRING (100.3636319 -0.9066091, 100.3636351 -0.9066622)"
5527077413,6092606658,27.51328688,6092606658,5527077413,"LINESTRING (100.3636432 -0.9069095, 100.3636351 -0.9066622)"
5529865366,6076074898,41.99026435,6076074898,5529865366,"LINESTRING (100.3609787 -0.875445, 100.3606461 -0.8756239)"
5530021129,10690125965,172.8016565,10690125965,5530021129,"LINESTRING (100.3666503 -0.8787305, 100.3668223 -0.8792258, 100.3671657 -0.8801966)"
5539275529,5539275530,88.28860727,5539275530,5539275529,"LINESTRING (100.3686259 -0.8718824, 100.3689875 -0.8725893)"
5539275530,5539275531,7.418194285,5539275531,5539275530,"LINESTRING (100.3685678 -0.8719152, 100.3686259 -0.8718824)"
5539275530,6074016717,44.74672844,6074016717,5539275530,"LINESTRING (100.368983 -0.8716968, 100.3689091 -0.8717356, 100.3686259 -0.8718824)"
5539275531,6074016697,112.0212858,6074016697,5539275531,"LINESTRING (100.3680888 -0.8710289, 100.3685678 -0.8719152)"
5539441698,5539441701,30.37786539,5539441701,5539441698,"LINESTRING (100.3666287 -0.8672239, 100.3666018 -0.8671799, 100.3665611 -0.8671189, 100.3665022 -0.8669828)"
5539441701,6073174914,53.5883485,6073174914,5539441701,"LINESTRING (100.3670631 -0.8670164, 100.3668534 -0.8671037, 100.3666287 -0.8672239)"
5539441710,7594213177,102.19007,7594213177,5539441710,"LINESTRING (100.3631794 -0.8678319, 100.3629559 -0.8679216, 100.3623464 -0.8682192)"
5541633538,6085429063,20.96322478,6085429063,5541633538,"LINESTRING (100.3438653 -0.8499555, 100.3436896 -0.8498871)"
5541633538,5541633540,47.78794897,5541633540,5541633538,"LINESTRING (100.3434636 -0.8502498, 100.3434918 -0.8501741, 100.343534 -0.8500997, 100.3435919 -0.8500192, 100.3436896 -0.8498871)"
5541633540,6055239565,168.5934061,6055239565,5541633540,"LINESTRING (100.3428729 -0.8515499, 100.343113 -0.8512436, 100.3433225 -0.8509915, 100.3434191 -0.8508748, 100.3434442 -0.8507426, 100.343403 -0.8505918, 100.3433936 -0.8504564, 100.3433959 -0.8504074, 100.3434134 -0.8503497, 100.3434636 -0.8502498)"
5541633540,6755628134,238.8939288,6755628134,5541633540,"LINESTRING (100.3453633 -0.8509773, 100.3453016 -0.8509545, 100.345252 -0.8509263, 100.3451917 -0.8508901, 100.34513 -0.8508513, 100.3450844 -0.8508271, 100.3450294 -0.8508218, 100.344969 -0.8508191, 100.3445023 -0.8508352, 100.3444245 -0.8507985, 100.3443548 -0.8507211, 100.3442113 -0.8505176, 100.3441469 -0.8504503, 100.3440801 -0.8504137, 100.3439914 -0.8503953, 100.3439095 -0.8503859, 100.3438532 -0.8503618, 100.3436695 -0.8503135, 100.3434636 -0.8502498)"
5541633544,6054777617,182.8804321,6054777617,5541633544,"LINESTRING (100.3320864 -0.8411883, 100.3321521 -0.8413157, 100.3322567 -0.8415048, 100.3323238 -0.8416442, 100.3323895 -0.8417461, 100.3324834 -0.8418226, 100.3326449 -0.8421775, 100.3326564 -0.842249, 100.3326657 -0.8422758, 100.3327529 -0.8423979, 100.3329167 -0.8425834)"
5541633551,6054777590,96.5443193,6054777590,5541633551,"LINESTRING (100.3318079 -0.8432074, 100.3316917 -0.8432486, 100.3315929 -0.8432883, 100.3314922 -0.8433419, 100.3310271 -0.8435843)"
5541633559,7651504225,49.19093001,7651504225,5541633559,"LINESTRING (100.3296375 -0.8468056, 100.3292312 -0.8469807)"
