osmid,y,x,geometry,status,ETA
6076394642,-0.8905675,100.3715256,POINT (100.3715256 -0.8905675),intersection,60.22180046
6076394644,-0.8911011,100.3703747,POINT (100.3703747 -0.8911011),intersection,60.16511015
6076394645,-0.8918602,100.3721223,POINT (100.3721223 -0.8918602),intersection,60.26112654
6076394648,-0.8909919,100.3726085,POINT (100.3726085 -0.8909919),intersection,60.26347061
6076394650,-0.8903523,100.3723115,POINT (100.3723115 -0.8903523),intersection,60.25863169
6076394651,-0.8897133,100.3720271,POINT (100.3720271 -0.8897133),intersection,60.25434859
6076394656,-0.8903516,100.371948,POINT (100.371948 -0.8903516),intersection,60.24286003
6076394659,-0.8913426,100.3718796,POINT (100.3718796 -0.8913426),intersection,60.22740924
6076394660,-0.8917288,100.3710803,POINT (100.3710803 -0.8917288),intersection,60.21155671
6076394661,-0.8918929,100.370758,POINT (100.370758 -0.8918929),intersection,60.19549199
6076447748,-0.8886929,100.3504581,POINT (100.3504581 -0.8886929),intersection,59.31698687
6076447751,-0.8879943,100.3503415,POINT (100.3503415 -0.8879943),intersection,59.32092518
6076447765,-0.8878046,100.3516204,POINT (100.3516204 -0.8878046),intersection,59.3787722
6076458215,-0.8766685,100.383365,POINT (100.383365 -0.8766685),intersection,60.89046989
6076459447,-0.8764041,100.382954,POINT (100.382954 -0.8764041),intersection,60.87609254
6076460815,-0.891244,100.3762234,POINT (100.3762234 -0.891244),intersection,60.44108429
6076460816,-0.8899319,100.3757769,POINT (100.3757769 -0.8899319),intersection,60.41438047
6076460819,-0.8923154,100.3761485,POINT (100.3761485 -0.8923154),intersection,60.43037589
6076460820,-0.8920747,100.375941,POINT (100.375941 -0.8920747),intersection,60.4243716
6076460821,-0.8925454,100.3763469,POINT (100.3763469 -0.8925454),intersection,60.43612129
6076460825,-0.8921833,100.3765279,POINT (100.3765279 -0.8921833),intersection,60.4485189
6076460826,-0.8920895,100.3764354,POINT (100.3764354 -0.8920895),intersection,60.445673
6076460827,-0.8918106,100.3763039,POINT (100.3763039 -0.8918106),intersection,60.44345155
6076460831,-0.8918347,100.375734,POINT (100.375734 -0.8918347),intersection,60.41838309
6076460832,-0.8909537,100.374936,POINT (100.374936 -0.8909537),intersection,60.36501689
6076460833,-0.891168,100.3750956,POINT (100.3750956 -0.891168),intersection,60.39303925
6076460834,-0.8912467,100.3759687,POINT (100.3759687 -0.8912467),intersection,60.42998416
6076460846,-0.8916684,100.3759573,POINT (100.3759573 -0.8916684),intersection,60.43017178
6076460848,-0.891415,100.3757494,POINT (100.3757494 -0.891415),intersection,60.42431606
6076460850,-0.8912272,100.3755476,POINT (100.3755476 -0.8912272),intersection,60.41193331
6076460851,-0.8910114,100.3753544,POINT (100.3753544 -0.8910114),intersection,60.38246166
6076460858,-0.892772,100.37608,POINT (100.37608 -0.892772),intersection,60.42168668
6076460859,-0.8920425,100.3754443,POINT (100.3754443 -0.8920425),intersection,60.40318907
6076460860,-0.8918307,100.3752404,POINT (100.3752404 -0.8918307),intersection,60.39698327
6076460861,-0.8915598,100.37505,POINT (100.37505 -0.8915598),intersection,60.39210804
6076473974,-0.8767799,100.3694925,POINT (100.3694925 -0.8767799),intersection,59.26319662
6076473976,-0.8782321,100.3716382,POINT (100.3716382 -0.8782321),intersection,60.36073354
6076473980,-0.8790166,100.3679113,POINT (100.3679113 -0.8790166),intersection,59.16730377
6076473981,-0.8788262,100.3678308,POINT (100.3678308 -0.8788262),intersection,59.16631193
6076473982,-0.8765157,100.3707491,POINT (100.3707491 -0.8765157),intersection,59.32002775
6076473983,-0.8756963,100.3709358,POINT (100.3709358 -0.8756963),intersection,59.33848586
6076474290,-0.8769555,100.3689227,POINT (100.3689227 -0.8769555),intersection,59.23671104
6076474296,-0.8773582,100.3676622,POINT (100.3676622 -0.8773582),intersection,59.17793749
6076474298,-0.8771554,100.3684603,POINT (100.3684603 -0.8771554),intersection,59.21448137
6076480040,-0.8987633,100.3447571,POINT (100.3447571 -0.8987633),intersection,58.03956832
6076480177,-0.8990958,100.3447236,POINT (100.3447236 -0.8990958),intersection,58.0340161
6076518978,-0.8907703,100.377859,POINT (100.377859 -0.8907703),intersection,60.4942604
6076521780,-0.8991039,100.3470558,POINT (100.3470558 -0.8991039),intersection,58.13361226
6076521781,-0.8996189,100.3470665,POINT (100.3470665 -0.8996189),intersection,58.12770575
6076522485,-0.8892546,100.3762733,POINT (100.3762733 -0.8892546),intersection,60.44446371
6076522490,-0.8894156,100.3766399,POINT (100.3766399 -0.8894156),intersection,60.45835088
6076522493,-0.8896858,100.3774261,POINT (100.3774261 -0.8896858),intersection,60.48908484
6076537203,-0.8984522,100.3468976,POINT (100.3468976 -0.8984522),intersection,59.12276503
6076537204,-0.8984482,100.3465476,POINT (100.3465476 -0.8984482),intersection,59.10760078
6076538076,-0.8992942,100.3472126,POINT (100.3472126 -0.8992942),intersection,58.13796335
6076538077,-0.8993212,100.3465422,POINT (100.3465422 -0.8993212),intersection,58.10896848
6076542016,-0.8992863,100.3470652,POINT (100.3470652 -0.8992863),intersection,58.13175922
6076542017,-0.8993319,100.3468659,POINT (100.3468659 -0.8993319),intersection,58.12267503
6076779542,-0.8922463,100.3441026,POINT (100.3441026 -0.8922463),intersection,59.01075187
6076779547,-0.8931314,100.3442019,POINT (100.3442019 -0.8931314),intersection,59.01397024
6076779552,-0.892724,100.3471802,POINT (100.3471802 -0.892724),intersection,59.13809181
6076779553,-0.892766,100.3467353,POINT (100.3467353 -0.892766),intersection,59.11826178
6076779554,-0.8922906,100.3471376,POINT (100.3471376 -0.8922906),intersection,59.14177896
6076779555,-0.8923114,100.3466796,POINT (100.3466796 -0.8923114),intersection,59.12165309
6076780629,-0.8882477,100.3800121,POINT (100.3800121 -0.8882477),intersection,60.61947018
6076780636,-0.8891273,100.3820579,POINT (100.3820579 -0.8891273),intersection,60.69723576
6076780639,-0.8888974,100.3817012,POINT (100.3817012 -0.8888974),intersection,60.68463365
6076780640,-0.888957,100.3814129,POINT (100.3814129 -0.888957),intersection,60.67136538
6076780649,-0.8893968,100.3814059,POINT (100.3814059 -0.8893968),intersection,60.66553712
6076780650,-0.8899113,100.3806925,POINT (100.3806925 -0.8899113),intersection,60.62809782
6076780656,-0.889539,100.3804989,POINT (100.3804989 -0.889539),intersection,60.62436274
6076780657,-0.8891649,100.3807309,POINT (100.3807309 -0.8891649),intersection,60.63913718
6076821905,-0.8773646,100.3636828,POINT (100.3636828 -0.8773646),intersection,59.00863738
6076821906,-0.8772198,100.3640045,POINT (100.3640045 -0.8772198),intersection,59.02417819
6076821912,-0.877795,100.3664455,POINT (100.3664455 -0.877795),intersection,59.12058938
6076821913,-0.8778592,100.3662986,POINT (100.3662986 -0.8778592),intersection,59.11351837
6076821914,-0.8765975,100.3668793,POINT (100.3668793 -0.8765975),intersection,59.15441484
6076821920,-0.8774236,100.3656355,POINT (100.3656355 -0.8774236),intersection,59.09090962
6076821921,-0.8772823,100.3660417,POINT (100.3660417 -0.8772823),intersection,59.10999778
6076821923,-0.8785087,100.3656133,POINT (100.3656133 -0.8785087),intersection,59.07604584
6076821924,-0.8788061,100.3655711,POINT (100.3655711 -0.8788061),intersection,59.07044202
6076821926,-0.8787266,100.3657199,POINT (100.3657199 -0.8787266),intersection,59.07778929
6076821927,-0.8796518,100.3646027,POINT (100.3646027 -0.8796518),intersection,59.0184271
6076821932,-0.880729,100.3648053,POINT (100.3648053 -0.880729),intersection,60.03256687
6076821933,-0.880889,100.3644355,POINT (100.3644355 -0.880889),intersection,60.01626288
6076821934,-0.8794323,100.3637901,POINT (100.3637901 -0.8794323),intersection,58.98666755
6076821937,-0.8769596,100.3647637,POINT (100.3647637 -0.8769596),intersection,59.05980518
6076821941,-0.877917,100.3656918,POINT (100.3656918 -0.877917),intersection,59.08697024
6076821942,-0.8776883,100.3662146,POINT (100.3662146 -0.8776883),intersection,59.11213826
6076821943,-0.8782254,100.3658581,POINT (100.3658581 -0.8782254),intersection,59.0900883
6076821944,-0.8780261,100.366373,POINT (100.366373 -0.8780261),intersection,59.11454264
6076821945,-0.8783286,100.3665016,POINT (100.3665016 -0.8783286),intersection,59.11613616
6076821946,-0.8772841,100.3650413,POINT (100.3650413 -0.8772841),intersection,59.06743526
6076821949,-0.8779029,100.3650252,POINT (100.3650252 -0.8779029),intersection,59.05880223
6076821950,-0.8779888,100.3648361,POINT (100.3648361 -0.8779888),intersection,59.04965789
6076821955,-0.8773766,100.3645559,POINT (100.3645559 -0.8773766),intersection,59.04560659
6076821959,-0.8766841,100.3651514,POINT (100.3651514 -0.8766841),intersection,59.07983428
6076821960,-0.8754162,100.3645827,POINT (100.3645827 -0.8754162),intersection,59.07454017
6076821961,-0.87597,100.3639671,POINT (100.3639671 -0.87597),intersection,59.04122364
6076821962,-0.8752658,100.3640436,POINT (100.3640436 -0.8752658),intersection,59.05607738
6076848242,-0.8863757,100.3819594,POINT (100.3819594 -0.8863757),intersection,60.71542503
6076848243,-0.8865259,100.3815047,POINT (100.3815047 -0.8865259),intersection,60.69990573
6076848246,-0.887124,100.3818735,POINT (100.3818735 -0.887124),intersection,60.7083581
6076848247,-0.8874009,100.3822645,POINT (100.3822645 -0.8874009),intersection,60.72792875
6076848248,-0.8868229,100.3840884,POINT (100.3840884 -0.8868229),intersection,60.80829656
6076848683,-0.8938429,100.3526378,POINT (100.3526378 -0.8938429),intersection,59.38399598
6076856306,-0.8955065,100.3527571,POINT (100.3527571 -0.8955065),intersection,59.3739917
6076859465,-0.8900565,100.3484609,POINT (100.3484609 -0.8900565),intersection,59.21585819
6076859466,-0.8909376,100.3485283,POINT (100.3485283 -0.8909376),intersection,59.21344559
6076900886,-0.8847444,100.3854979,POINT (100.3854979 -0.8847444),intersection,60.88959979
6076900887,-0.884953,100.3853215,POINT (100.3853215 -0.884953),intersection,60.8793058
6076900898,-0.8860481,100.387214,POINT (100.387214 -0.8860481),intersection,60.95374126
6076900899,-0.8863422,100.3872936,POINT (100.3872936 -0.8863422),intersection,60.95349117
6076900900,-0.8867104,100.3868384,POINT (100.3868384 -0.8867104),intersection,60.93520571
6076900901,-0.886654,100.3872835,POINT (100.3872835 -0.886654),intersection,60.95524125
6076900904,-0.8863211,100.3852561,POINT (100.3852561 -0.8863211),intersection,60.86531121
6076922847,-0.8924656,100.3564951,POINT (100.3564951 -0.8924656),intersection,59.54544907
6076925118,-0.893373,100.3569953,POINT (100.3569953 -0.893373),intersection,59.57912295
6076925234,-0.8779271,100.362625,POINT (100.362625 -0.8779271),intersection,58.95642661
6076925237,-0.87845,100.3596796,POINT (100.3596796 -0.87845),intersection,58.82446686
6076925243,-0.8753136,100.3619685,POINT (100.3619685 -0.8753136),intersection,58.96726647
6076925250,-0.8757283,100.3616651,POINT (100.3616651 -0.8757283),intersection,58.94900631
6076925251,-0.878031,100.3613668,POINT (100.3613668 -0.878031),intersection,58.90159305
6076925252,-0.8777253,100.3612205,POINT (100.3612205 -0.8777253),intersection,58.89930754
6076925260,-0.8766435,100.3602054,POINT (100.3602054 -0.8766435),intersection,58.87513398
6076925261,-0.8772278,100.3599679,POINT (100.3599679 -0.8772278),intersection,58.85499527
6076925263,-0.8777132,100.3601986,POINT (100.3601986 -0.8777132),intersection,58.85854322
6076925267,-0.8783113,100.3593788,POINT (100.3593788 -0.8783113),intersection,58.81346343
6076957234,-0.8821504,100.3894233,POINT (100.3894233 -0.8821504),intersection,61.09278639
6076957244,-0.8825473,100.3907353,POINT (100.3907353 -0.8825473),intersection,61.14466211
6076957246,-0.8828812,100.3900563,POINT (100.3900563 -0.8828812),intersection,61.11097203
6077024951,-0.8867539,100.3788695,POINT (100.3788695 -0.8867539),intersection,60.57656624
6077039055,-0.8832151,100.3473455,POINT (100.3473455 -0.8832151),intersection,58.2387596
6077040088,-0.8862457,100.3764702,POINT (100.3764702 -0.8862457),intersection,60.47891763
6077054920,-0.8902903,100.3596422,POINT (100.3596422 -0.8902903),intersection,59.70962027
6077073601,-0.8883792,100.3753105,POINT (100.3753105 -0.8883792),intersection,60.41372011
6077073602,-0.8881913,100.3753531,POINT (100.3753531 -0.8881913),intersection,60.41794476
6077091744,-0.8937348,100.3469619,POINT (100.3469619 -0.8937348),intersection,59.133161
6077096329,-0.8909343,100.3707156,POINT (100.3707156 -0.8909343),intersection,60.18201208
6077096339,-0.889599,100.3722997,POINT (100.3722997 -0.889599),intersection,60.26762471
6077096341,-0.8898597,100.3716732,POINT (100.3716732 -0.8898597),intersection,60.23713817
6077096342,-0.8894344,100.3714693,POINT (100.3714693 -0.8894344),intersection,60.23366166
6077096344,-0.890345,100.3707035,POINT (100.3707035 -0.890345),intersection,60.18891898
6077096345,-0.8906254,100.3701386,POINT (100.3701386 -0.8906254),intersection,60.16085859
6077096346,-0.888382,100.3718406,POINT (100.3718406 -0.888382),intersection,60.25705143
6077096347,-0.8881028,100.3732744,POINT (100.3732744 -0.8881028),intersection,60.32280144
6077099067,-0.8924254,100.3615143,POINT (100.3615143 -0.8924254),intersection,59.78731998
6077110933,-0.8891682,100.3709033,POINT (100.3709033 -0.8891682),intersection,60.21246421
6077110934,-0.8890712,100.370071,POINT (100.370071 -0.8890712),intersection,60.177573
6077110935,-0.889018,100.3702019,POINT (100.3702019 -0.889018),intersection,60.18392735
6077110936,-0.8888303,100.3701214,POINT (100.3701214 -0.8888303),intersection,60.18281236
6077110939,-0.8886278,100.3697808,POINT (100.3697808 -0.8886278),intersection,60.16456503
6077110941,-0.8889208,100.3700048,POINT (100.3700048 -0.8889208),intersection,60.17660575
6077110942,-0.8888501,100.3699665,POINT (100.3699665 -0.8888501),intersection,60.17583979
6077110944,-0.8891726,100.3696048,POINT (100.3696048 -0.8891726),intersection,60.15605762
6077110945,-0.8894525,100.3702622,POINT (100.3702622 -0.8894525),intersection,60.18104337
6077110947,-0.8893092,100.370179,POINT (100.370179 -0.8893092),intersection,60.17924616
6077110953,-0.8895796,100.3695514,POINT (100.3695514 -0.8895796),intersection,60.1485869
6077110955,-0.8896476,100.3703659,POINT (100.3703659 -0.8896476),intersection,60.18307607
6077110957,-0.8897194,100.3701788,POINT (100.3701788 -0.8897194),intersection,60.17404765
6077110958,-0.890254,100.3699724,POINT (100.3699724 -0.890254),intersection,60.15833278
6077110960,-0.8899812,100.3705352,POINT (100.3705352 -0.8899812),intersection,60.18620752
6077110963,-0.8911412,100.3699301,POINT (100.3699301 -0.8911412),intersection,60.14530278
6077112998,-0.8182551,100.3136408,POINT (100.3136408 -0.8182551),intersection,58.50898915
6077113002,-0.8185368,100.3134866,POINT (100.3134866 -0.8185368),intersection,58.49813351
6077113007,-0.8166125,100.3149215,POINT (100.3149215 -0.8166125),intersection,58.58846067
6077113009,-0.8080021,100.3229682,POINT (100.3229682 -0.8080021),intersection,59.01539139
6077113012,-0.8321896,100.3103934,POINT (100.3103934 -0.8321896),intersection,58.06294554
6077113014,-0.822129,100.3255518,POINT (100.3255518 -0.822129),intersection,58.78200945
6077113015,-0.8220818,100.3256442,POINT (100.3256442 -0.8220818),intersection,58.7866282
6077113016,-0.8220211,100.3254966,POINT (100.3254966 -0.8220211),intersection,58.781303
6077113017,-0.8219714,100.3255869,POINT (100.3255869 -0.8219714),intersection,58.78587074
6077113020,-0.8267668,100.3252608,POINT (100.3252608 -0.8267668),intersection,57.6278114
6077113029,-0.826191,100.3256223,POINT (100.3256223 -0.826191),intersection,57.65128493
6077113033,-0.8265525,100.3257964,POINT (100.3257964 -0.8265525),intersection,57.65321385
6077113034,-0.8276473,100.3248498,POINT (100.3248498 -0.8276473),intersection,57.59782178
6077113038,-0.8282074,100.325091,POINT (100.325091 -0.8282074),intersection,57.59964917
6078949428,-0.8929445,100.3668309,POINT (100.3668309 -0.8929445),intersection,60.01760433
6078949429,-0.8932333,100.3670355,POINT (100.3670355 -0.8932333),intersection,60.0228614
6078949430,-0.8908388,100.3662776,POINT (100.3662776 -0.8908388),intersection,59.99057357
6078970808,-0.8906667,100.3635001,POINT (100.3635001 -0.8906667),intersection,59.87221727
6078970809,-0.8895672,100.3631312,POINT (100.3631312 -0.8895672),intersection,59.86416557
6078976381,-0.8900693,100.3634795,POINT (100.3634795 -0.8900693),intersection,59.87890225
6078976382,-0.8885829,100.3632818,POINT (100.3632818 -0.8885829),intersection,59.87719775
6078977979,-0.887938,100.3645793,POINT (100.3645793 -0.887938),intersection,59.94168093
6078979077,-0.8878351,100.3645686,POINT (100.3645686 -0.8878351),intersection,59.94252912
6078981102,-0.889476,100.3633442,POINT (100.3633442 -0.889476),intersection,59.87456438
6078982216,-0.8894891,100.3641958,POINT (100.3641958 -0.8894891),intersection,59.91734864
6078982217,-0.8898783,100.3637955,POINT (100.3637955 -0.8898783),intersection,59.8950376
6078983918,-0.8899398,100.3658568,POINT (100.3658568 -0.8899398),intersection,59.98369533
6079040403,-0.832393,100.3400156,POINT (100.3400156 -0.832393),intersection,58.96536156
6079040409,-0.8320349,100.3404522,POINT (100.3404522 -0.8320349),intersection,58.98901667
6079040415,-0.8404322,100.3293449,POINT (100.3293449 -0.8404322),intersection,58.39789891
6079040419,-0.8330017,100.3407097,POINT (100.3407097 -0.8330017),intersection,58.98584145
6079040423,-0.8323742,100.3378075,POINT (100.3378075 -0.8323742),intersection,58.87235805
6079040427,-0.8331237,100.3381458,POINT (100.3381458 -0.8331237),intersection,58.87573821
6079040434,-0.8323802,100.3415351,POINT (100.3415351 -0.8323802),intersection,59.02974641
6079040439,-0.831359,100.341055,POINT (100.341055 -0.831359),intersection,59.02432195
6079040445,-0.8288481,100.3392372,POINT (100.3392372 -0.8288481),intersection,59.01413855
6079040459,-0.8300335,100.3351125,POINT (100.3351125 -0.8300335),intersection,58.83958725
